User_ID,Product_ID,Category,Add_to_Cart_Timestamp,Purchase_Timestamp,Cart_Duration_Minutes,Purchase_Flag
U0175,P00146,Clothing,2025-01-11 05:10:00,2025-01-11 05:25:00,11.68,1
U0802,P00965,Books,2025-03-18 11:53:00,2025-03-18 11:58:00,10.04,1
U0193,P00950,Fitness,2025-03-07 20:34:00,2025-03-08 00:34:00,2.18,1
U0311,P00868,Fitness,2025-02-05 16:27:00,2025-02-05 16:32:00,12.47,1
U0119,P00030,Clothing,2025-04-02 21:37:00,2025-04-02 21:42:00,15.95,1
U0218,P00045,Electronics,2025-01-07 14:31:00,2025-01-07 14:46:00,15.0,1
U0427,P00787,Clothing,2025-01-11 23:02:00,2025-01-11 23:07:00,26.87,1
U0970,P00471,Grocery,2025-01-30 05:57:00,,,0
U0414,P00034,Electronics,2025-03-07 13:40:00,2025-03-07 14:40:00,8.67,1
U0114,P00653,Books,2025-03-23 18:43:00,2025-03-23 18:48:00,26.52,1
U0978,P00427,Electronics,2025-04-05 12:25:00,2025-04-05 12:30:00,28.47,1
U0145,P00830,Books,2025-01-12 17:08:00,2025-01-12 18:08:00,8.17,1
U0538,P00886,Beauty,2025-03-26 15:48:00,2025-03-26 16:03:00,12.17,1
U0648,P00221,Books,2025-02-22 23:39:00,2025-02-23 03:39:00,18.23,1
U0303,P00868,Clothing,2025-01-24 01:07:00,2025-01-24 02:07:00,8.85,1
U0744,P00534,Grocery,2025-02-02 22:12:00,2025-02-02 22:27:00,5.47,1
U0881,P00692,Clothing,2025-02-23 20:48:00,,,0
U0588,P00948,Beauty,2025-03-19 13:15:00,2025-03-19 13:30:00,19.4,1
U0987,P00367,Electronics,2025-02-18 05:57:00,2025-02-18 06:12:00,7.54,1
U0840,P00932,Electronics,2025-03-01 06:25:00,2025-03-01 07:25:00,14.01,1
U0345,P00841,Electronics,2025-03-31 00:31:00,,,0
U0814,P00743,Clothing,2025-03-20 19:20:00,2025-03-20 20:20:00,20.93,1
U0964,P00915,Electronics,2025-01-18 12:23:00,2025-01-18 13:23:00,28.61,1
U0801,P00550,Books,2025-01-30 01:18:00,2025-01-30 01:33:00,1.6,1
U0001,P00582,Grocery,2025-01-25 17:13:00,2025-01-25 17:28:00,25.19,1
U0147,P00116,Grocery,2025-01-06 11:19:00,2025-01-06 11:24:00,3.58,1
U0287,P00239,Electronics,2025-03-28 05:57:00,2025-03-28 06:57:00,2.39,1
U0976,P00335,Clothing,2025-04-04 08:29:00,2025-04-04 08:44:00,23.72,1
U0654,P00441,Clothing,2025-02-26 03:48:00,2025-02-26 03:53:00,19.45,1
U0053,P00148,Beauty,2025-04-08 15:23:00,,,0
U0304,P00009,Electronics,2025-03-19 07:13:00,2025-03-19 07:28:00,11.09,1
U0069,P00288,Electronics,2025-01-31 01:47:00,2025-01-31 01:52:00,10.72,1
U0361,P00388,Books,2025-03-09 00:54:00,2025-03-09 01:09:00,22.2,1
U0602,P00050,Fitness,2025-03-25 13:39:00,2025-03-25 13:54:00,3.97,1
U0958,P00850,Grocery,2025-01-25 02:04:00,2025-01-25 02:19:00,4.64,1
U0220,P00517,Beauty,2025-01-26 07:37:00,2025-01-26 07:42:00,22.57,1
U0962,P00916,Beauty,2025-02-07 03:06:00,2025-02-07 03:11:00,28.6,1
U0704,P00855,Fitness,2025-04-04 23:18:00,2025-04-04 23:33:00,24.34,1
U0966,P00638,Beauty,2025-02-04 07:32:00,2025-02-04 07:47:00,25.13,1
U0575,P00587,Fitness,2025-02-02 13:37:00,2025-02-02 13:42:00,17.16,1
U0585,P00677,Fitness,2025-01-10 13:35:00,2025-01-10 13:50:00,29.23,1
U0161,P00278,Beauty,2025-02-07 15:59:00,2025-02-07 16:14:00,25.56,1
U0681,P00954,Fitness,2025-01-21 00:05:00,2025-01-21 00:10:00,15.72,1
U0089,P00836,Beauty,2025-02-10 14:43:00,,,0
U0688,P00989,Clothing,2025-01-03 10:46:00,,,0
U0781,P00300,Clothing,2025-04-09 13:01:00,2025-04-09 13:16:00,14.39,1
U0585,P00802,Fitness,2025-01-29 03:25:00,2025-01-29 03:30:00,10.55,1
U0757,P00589,Grocery,2025-01-12 01:16:00,2025-01-12 02:16:00,3.82,1
U0589,P00810,Books,2025-02-04 09:47:00,2025-02-04 10:47:00,22.91,1
U0159,P00649,Fitness,2025-03-27 08:42:00,,,0
U0489,P00618,Books,2025-01-21 14:34:00,2025-01-21 14:49:00,4.6,1
U0971,P00607,Grocery,2025-03-26 20:20:00,2025-03-26 21:20:00,19.17,1
U0324,P00135,Books,2025-03-01 11:31:00,,,0
U0610,P00580,Books,2025-01-05 06:08:00,2025-01-05 06:23:00,13.3,1
U0381,P00147,Fitness,2025-01-18 20:07:00,2025-01-18 20:12:00,2.77,1
U0102,P00490,Grocery,2025-04-08 09:50:00,2025-04-08 10:05:00,4.04,1
U0494,P00478,Fitness,2025-02-10 23:39:00,2025-02-10 23:44:00,20.71,1
U0644,P00159,Electronics,2025-01-24 23:31:00,2025-01-24 23:36:00,29.47,1
U0614,P00384,Books,2025-04-07 05:43:00,2025-04-07 09:43:00,5.65,1
U0019,P00163,Fitness,2025-02-26 23:50:00,2025-02-27 00:05:00,21.53,1
U0454,P00441,Fitness,2025-02-28 16:33:00,2025-02-28 16:38:00,26.3,1
U0482,P00853,Electronics,2025-03-16 17:22:00,,,0
U0594,P00189,Books,2025-03-27 10:17:00,2025-03-27 10:32:00,25.4,1
U0397,P00415,Books,2025-02-09 14:40:00,2025-02-09 14:55:00,15.49,1
U0279,P00339,Books,2025-02-16 06:19:00,2025-02-16 06:34:00,5.84,1
U0851,P00607,Books,2025-03-18 12:00:00,2025-03-18 12:15:00,19.71,1
U0365,P00181,Clothing,2025-03-09 23:35:00,2025-03-09 23:40:00,3.32,1
U0331,P00288,Books,2025-02-05 12:01:00,,,0
U0641,P00834,Beauty,2025-01-28 22:14:00,2025-01-28 22:19:00,2.13,1
U0344,P00187,Electronics,2025-02-05 05:34:00,2025-02-05 06:34:00,29.99,1
U0822,P00884,Beauty,2025-02-07 02:35:00,2025-02-07 02:40:00,28.01,1
U0455,P00138,Grocery,2025-03-15 20:40:00,,,0
U0601,P00130,Electronics,2025-02-07 19:58:00,2025-02-07 20:58:00,15.9,1
U0725,P00194,Electronics,2025-02-12 06:49:00,,,0
U0655,P00316,Beauty,2025-01-04 04:03:00,2025-01-04 04:18:00,1.47,1
U0065,P00984,Fitness,2025-04-10 12:15:00,,,0
U0076,P00785,Beauty,2025-01-25 13:10:00,,,0
U0711,P00864,Electronics,2025-01-29 01:21:00,2025-01-29 05:21:00,7.67,1
U0143,P00144,Fitness,2025-01-14 23:23:00,2025-01-14 23:28:00,13.71,1
U0917,P00016,Electronics,2025-02-28 06:25:00,2025-02-28 06:30:00,7.44,1
U0915,P00302,Clothing,2025-02-12 03:38:00,2025-02-12 03:43:00,16.24,1
U0828,P00423,Beauty,2025-03-02 15:57:00,2025-03-02 16:02:00,26.48,1
U0605,P00245,Clothing,2025-02-28 05:33:00,2025-02-28 09:33:00,7.11,1
U0473,P00927,Electronics,2025-02-25 07:29:00,2025-02-25 08:29:00,11.35,1
U0417,P00107,Fitness,2025-01-27 06:26:00,2025-01-27 07:26:00,19.78,1
U0305,P00088,Beauty,2025-03-30 23:45:00,2025-03-31 00:00:00,27.88,1
U0736,P00129,Books,2025-02-10 14:24:00,2025-02-10 14:29:00,29.02,1
U0497,P00907,Electronics,2025-03-27 17:11:00,2025-03-27 17:26:00,23.19,1
U0291,P00887,Fitness,2025-03-28 18:44:00,2025-03-28 18:59:00,9.58,1
U0940,P00341,Beauty,2025-02-08 09:29:00,2025-02-08 13:29:00,0.95,1
U0102,P00004,Electronics,2025-03-15 01:45:00,2025-03-15 02:00:00,13.48,1
U0986,P00327,Books,2025-03-18 21:28:00,2025-03-18 22:28:00,5.35,1
U0267,P00410,Grocery,2025-02-10 12:08:00,2025-02-10 12:23:00,10.58,1
U0867,P00879,Books,2025-03-04 12:36:00,,,0
U0968,P00306,Beauty,2025-01-14 04:08:00,2025-01-14 04:23:00,18.65,1
U0622,P00908,Electronics,2025-03-13 06:39:00,2025-03-13 06:54:00,27.79,1
U0974,P00607,Beauty,2025-02-23 02:54:00,2025-02-23 02:59:00,5.53,1
U0842,P00721,Grocery,2025-02-02 06:18:00,2025-02-02 06:33:00,22.28,1
U0962,P00225,Clothing,2025-02-03 13:49:00,2025-02-03 14:49:00,15.92,1
U0942,P00971,Electronics,2025-02-16 13:55:00,2025-02-16 17:55:00,15.93,1
U0777,P00348,Beauty,2025-02-26 18:50:00,2025-02-26 18:55:00,4.39,1
U0003,P00992,Books,2025-02-23 16:53:00,2025-02-23 17:08:00,8.93,1
U0085,P00321,Grocery,2025-01-28 18:26:00,2025-01-28 19:26:00,4.33,1
U0794,P00559,Grocery,2025-02-17 19:56:00,2025-02-17 20:11:00,29.03,1
U0328,P00988,Books,2025-01-19 00:50:00,2025-01-19 01:05:00,22.59,1
U0816,P00181,Clothing,2025-01-07 22:42:00,,,0
U0450,P00618,Electronics,2025-03-10 16:42:00,2025-03-10 16:57:00,11.58,1
U0454,P00711,Books,2025-02-27 07:41:00,2025-02-27 08:41:00,22.99,1
U0924,P00386,Clothing,2025-03-17 09:12:00,2025-03-17 10:12:00,29.07,1
U0629,P00618,Electronics,2025-01-26 17:41:00,,,0
U0221,P00792,Electronics,2025-02-20 19:48:00,2025-02-20 20:48:00,22.12,1
U0154,P00772,Beauty,2025-03-25 15:36:00,2025-03-25 15:41:00,11.02,1
U0665,P00108,Grocery,2025-01-03 14:57:00,2025-01-03 15:12:00,26.49,1
U0012,P00531,Grocery,2025-04-08 12:21:00,,,0
U0133,P00410,Books,2025-01-23 16:03:00,2025-01-23 16:08:00,19.77,1
U0994,P00971,Grocery,2025-02-23 08:22:00,2025-02-23 09:22:00,13.58,1
U0304,P00296,Clothing,2025-03-01 08:23:00,,,0
U0293,P00818,Beauty,2025-03-26 08:45:00,2025-03-26 09:45:00,0.87,1
U0975,P00171,Fitness,2025-02-24 20:15:00,2025-02-24 20:30:00,10.07,1
U0300,P00331,Grocery,2025-03-04 23:54:00,2025-03-04 23:59:00,5.33,1
U0740,P00493,Clothing,2025-01-25 16:44:00,2025-01-25 16:59:00,14.56,1
U0783,P00195,Electronics,2025-03-14 14:38:00,2025-03-14 14:43:00,24.88,1
U0043,P00012,Electronics,2025-04-07 00:04:00,,,0
U0944,P00195,Beauty,2025-02-25 08:43:00,2025-02-25 12:43:00,23.87,1
U0343,P00490,Electronics,2025-03-11 12:25:00,2025-03-11 16:25:00,26.92,1
U0326,P00795,Fitness,2025-01-28 07:14:00,2025-01-28 07:29:00,18.52,1
U0814,P00881,Grocery,2025-01-06 05:03:00,2025-01-06 05:08:00,12.84,1
U0498,P00182,Grocery,2025-03-16 20:29:00,2025-03-16 20:44:00,5.43,1
U0364,P00962,Fitness,2025-03-23 02:02:00,2025-03-23 02:17:00,20.47,1
U0891,P00817,Fitness,2025-03-03 11:26:00,2025-03-03 11:41:00,29.07,1
U0427,P00656,Electronics,2025-01-30 20:37:00,2025-01-30 20:52:00,9.54,1
U0021,P00898,Clothing,2025-03-26 05:39:00,2025-03-26 05:54:00,26.76,1
U0407,P00316,Grocery,2025-01-15 17:51:00,2025-01-15 18:06:00,21.54,1
U0619,P00694,Clothing,2025-01-29 15:37:00,,,0
U0336,P00030,Clothing,2025-03-01 20:16:00,2025-03-01 20:31:00,4.96,1
U0815,P00596,Electronics,2025-01-18 22:36:00,2025-01-18 23:36:00,16.06,1
U0117,P00678,Fitness,2025-03-01 05:11:00,2025-03-01 05:26:00,16.2,1
U0124,P00796,Clothing,2025-03-16 15:51:00,2025-03-16 16:06:00,18.3,1
U0399,P00793,Fitness,2025-03-25 08:00:00,2025-03-25 08:15:00,16.68,1
U0793,P00096,Grocery,2025-02-27 02:20:00,2025-02-27 03:20:00,12.05,1
U0804,P00381,Clothing,2025-01-23 08:53:00,2025-01-23 09:08:00,5.14,1
U0715,P00778,Grocery,2025-03-24 12:54:00,2025-03-24 12:59:00,17.62,1
U0051,P00444,Grocery,2025-01-19 22:26:00,,,0
U0783,P00298,Clothing,2025-04-01 06:35:00,2025-04-01 06:40:00,18.22,1
U0324,P00808,Grocery,2025-03-17 22:26:00,2025-03-17 22:41:00,29.43,1
U0789,P00737,Clothing,2025-02-15 01:32:00,2025-02-15 01:47:00,6.06,1
U0141,P00845,Clothing,2025-04-02 17:19:00,2025-04-02 17:34:00,27.84,1
U0470,P00361,Clothing,2025-02-09 02:30:00,2025-02-09 06:30:00,23.21,1
U0787,P00374,Beauty,2025-02-27 05:21:00,2025-02-27 06:21:00,19.16,1
U0802,P00554,Electronics,2025-02-14 08:08:00,2025-02-14 08:23:00,17.77,1
U0334,P00303,Clothing,2025-01-09 14:12:00,2025-01-09 14:17:00,27.94,1
U0893,P00421,Grocery,2025-01-22 15:31:00,2025-01-22 19:31:00,9.59,1
U0964,P00246,Fitness,2025-03-07 13:58:00,2025-03-07 14:13:00,20.2,1
U0373,P00720,Electronics,2025-02-07 01:07:00,,,0
U0564,P00237,Books,2025-04-10 20:55:00,2025-04-10 21:10:00,9.52,1
U0494,P00534,Books,2025-02-15 10:55:00,2025-02-15 14:55:00,28.32,1
U0539,P00185,Books,2025-04-02 13:43:00,,,0
U0669,P00468,Grocery,2025-02-17 05:19:00,2025-02-17 06:19:00,15.97,1
U0751,P00754,Fitness,2025-01-31 00:43:00,2025-01-31 00:58:00,21.05,1
U0156,P00363,Fitness,2025-03-12 07:08:00,2025-03-12 08:08:00,9.58,1
U0291,P00283,Fitness,2025-01-02 16:51:00,2025-01-02 17:51:00,11.21,1
U0648,P00553,Electronics,2025-02-14 04:41:00,2025-02-14 05:41:00,15.67,1
U0144,P00336,Beauty,2025-02-13 16:52:00,2025-02-13 16:57:00,8.89,1
U0106,P00162,Beauty,2025-02-07 02:59:00,2025-02-07 03:59:00,11.24,1
U0420,P00160,Books,2025-04-04 05:03:00,2025-04-04 05:08:00,4.56,1
U0670,P00474,Grocery,2025-02-20 04:34:00,2025-02-20 04:39:00,16.43,1
U0658,P00601,Beauty,2025-02-27 08:05:00,2025-02-27 09:05:00,4.33,1
U0002,P00322,Electronics,2025-01-13 21:27:00,2025-01-13 21:32:00,22.35,1
U0945,P00012,Fitness,2025-01-30 19:35:00,2025-01-30 23:35:00,18.47,1
U0589,P00424,Books,2025-01-02 03:07:00,,,0
U0644,P00073,Fitness,2025-02-14 09:49:00,,,0
U0090,P00588,Grocery,2025-01-09 00:12:00,2025-01-09 01:12:00,18.37,1
U0345,P00858,Clothing,2025-02-19 14:31:00,2025-02-19 14:46:00,3.1,1
U0350,P00201,Grocery,2025-04-08 10:30:00,2025-04-08 10:45:00,22.5,1
U0459,P00522,Electronics,2025-03-19 21:46:00,2025-03-19 22:01:00,21.0,1
U0263,P00864,Electronics,2025-01-14 15:54:00,2025-01-14 15:59:00,9.25,1
U0351,P00505,Fitness,2025-01-29 14:18:00,2025-01-29 14:33:00,23.41,1
U0108,P00738,Grocery,2025-04-01 08:36:00,2025-04-01 12:36:00,16.72,1
U0586,P00688,Clothing,2025-02-06 10:27:00,2025-02-06 10:42:00,1.84,1
U0039,P00788,Books,2025-02-21 23:27:00,2025-02-21 23:42:00,10.99,1
U0909,P00039,Fitness,2025-02-05 19:17:00,2025-02-05 23:17:00,28.88,1
U0159,P00060,Books,2025-03-30 02:03:00,2025-03-30 02:08:00,29.95,1
U0583,P00578,Grocery,2025-03-19 06:25:00,2025-03-19 06:40:00,10.45,1
U0959,P00321,Fitness,2025-01-08 23:15:00,2025-01-08 23:20:00,28.99,1
U0312,P00435,Beauty,2025-03-25 14:06:00,2025-03-25 18:06:00,18.83,1
U0241,P00636,Beauty,2025-01-17 21:21:00,2025-01-17 22:21:00,7.05,1
U0938,P00676,Grocery,2025-03-05 11:17:00,2025-03-05 12:17:00,9.7,1
U0445,P00408,Electronics,2025-02-25 13:46:00,2025-02-25 14:01:00,14.29,1
U0298,P00923,Electronics,2025-03-20 04:15:00,2025-03-20 05:15:00,7.83,1
U0952,P00386,Grocery,2025-03-10 01:51:00,2025-03-10 02:51:00,5.22,1
U0036,P00671,Grocery,2025-04-02 08:53:00,2025-04-02 09:08:00,9.2,1
U0084,P00569,Electronics,2025-01-27 08:35:00,2025-01-27 08:50:00,24.92,1
U0452,P00078,Books,2025-02-16 10:00:00,2025-02-16 11:00:00,2.69,1
U0886,P00194,Grocery,2025-02-19 00:07:00,2025-02-19 00:22:00,29.69,1
U0775,P00285,Fitness,2025-02-26 15:57:00,2025-02-26 16:57:00,2.18,1
U0822,P00527,Books,2025-01-28 21:17:00,2025-01-28 21:22:00,23.39,1
U0385,P00524,Electronics,2025-01-22 08:11:00,2025-01-22 09:11:00,17.27,1
U0172,P00613,Books,2025-01-19 17:58:00,2025-01-19 18:13:00,6.09,1
U0376,P00156,Electronics,2025-03-10 01:38:00,2025-03-10 01:53:00,6.15,1
U0685,P00340,Fitness,2025-03-15 14:56:00,2025-03-15 15:11:00,28.51,1
U0362,P00125,Clothing,2025-01-07 04:46:00,,,0
U0559,P00871,Electronics,2025-02-21 19:14:00,,,0
U0891,P00280,Fitness,2025-01-24 13:25:00,2025-01-24 14:25:00,10.39,1
U0141,P00917,Beauty,2025-01-10 16:52:00,2025-01-10 20:52:00,20.58,1
U0887,P00906,Grocery,2025-03-19 01:47:00,2025-03-19 01:52:00,28.77,1
U0918,P00622,Electronics,2025-03-18 08:06:00,2025-03-18 12:06:00,16.26,1
U0118,P00846,Fitness,2025-02-17 09:55:00,2025-02-17 10:10:00,13.86,1
U0277,P00869,Grocery,2025-01-09 21:22:00,2025-01-09 21:37:00,13.29,1
U0726,P00658,Grocery,2025-03-12 15:08:00,2025-03-12 15:13:00,9.99,1
U0220,P00728,Electronics,2025-01-27 23:28:00,2025-01-27 23:33:00,19.53,1
U0905,P00910,Books,2025-03-22 19:06:00,2025-03-22 19:11:00,8.46,1
U0026,P00674,Clothing,2025-02-12 07:06:00,2025-02-12 07:11:00,13.6,1
U0521,P00128,Books,2025-04-02 18:19:00,2025-04-02 18:24:00,21.93,1
U0783,P00314,Clothing,2025-02-13 06:39:00,2025-02-13 10:39:00,2.5,1
U0010,P00332,Electronics,2025-01-07 05:24:00,2025-01-07 05:39:00,3.45,1
U0984,P00150,Clothing,2025-02-28 12:38:00,2025-02-28 12:53:00,6.71,1
U0378,P00454,Fitness,2025-03-27 16:16:00,,,0
U0633,P00036,Electronics,2025-03-27 01:07:00,2025-03-27 01:12:00,19.74,1
U0637,P00685,Beauty,2025-02-14 17:23:00,,,0
U0682,P00420,Grocery,2025-03-01 21:59:00,2025-03-01 22:59:00,0.53,1
U0584,P00022,Books,2025-01-02 01:26:00,2025-01-02 01:41:00,12.44,1
U0152,P00206,Beauty,2025-01-14 15:38:00,2025-01-14 15:43:00,9.22,1
U0720,P00639,Books,2025-02-25 11:31:00,2025-02-25 11:36:00,9.04,1
U0049,P00848,Fitness,2025-04-02 22:27:00,2025-04-02 22:42:00,6.85,1
U0154,P00957,Grocery,2025-03-30 03:25:00,2025-03-30 03:30:00,13.27,1
U0859,P00356,Fitness,2025-02-05 17:02:00,2025-02-05 17:17:00,22.76,1
U0293,P00440,Beauty,2025-01-01 16:06:00,2025-01-01 16:11:00,9.67,1
U0580,P00729,Fitness,2025-03-03 15:04:00,2025-03-03 16:04:00,21.07,1
U0050,P00096,Fitness,2025-01-19 06:45:00,2025-01-19 06:50:00,7.96,1
U0664,P00929,Fitness,2025-02-03 02:48:00,2025-02-03 06:48:00,19.88,1
U0531,P00941,Clothing,2025-03-21 07:49:00,2025-03-21 08:04:00,15.76,1
U0612,P00164,Beauty,2025-02-16 06:26:00,2025-02-16 10:26:00,13.12,1
U0060,P00148,Fitness,2025-02-19 23:13:00,2025-02-19 23:18:00,25.17,1
U0167,P00530,Beauty,2025-01-14 13:24:00,2025-01-14 17:24:00,14.94,1
U0202,P00294,Beauty,2025-04-10 03:46:00,2025-04-10 04:01:00,28.18,1
U0857,P00195,Fitness,2025-03-20 17:13:00,2025-03-20 18:13:00,10.12,1
U0146,P00663,Fitness,2025-03-06 09:19:00,2025-03-06 09:24:00,12.95,1
U0915,P00480,Electronics,2025-03-15 09:58:00,2025-03-15 10:13:00,5.59,1
U0676,P00877,Clothing,2025-03-29 01:27:00,2025-03-29 01:32:00,3.39,1
U0970,P00123,Fitness,2025-01-27 07:00:00,2025-01-27 07:15:00,24.97,1
U0993,P00400,Fitness,2025-02-02 03:06:00,2025-02-02 03:11:00,14.41,1
U0439,P00699,Fitness,2025-01-09 15:04:00,2025-01-09 15:19:00,10.24,1
U0242,P00965,Fitness,2025-04-08 22:42:00,2025-04-08 22:47:00,14.71,1
U0581,P00452,Books,2025-03-30 18:12:00,2025-03-30 18:27:00,22.51,1
U0687,P00661,Clothing,2025-01-24 10:51:00,2025-01-24 11:51:00,23.26,1
U0561,P00104,Clothing,2025-01-17 04:12:00,,,0
U0483,P00755,Grocery,2025-03-03 19:32:00,2025-03-03 19:47:00,1.5,1
U0108,P00462,Fitness,2025-04-06 07:55:00,2025-04-06 08:55:00,25.82,1
U0226,P00743,Electronics,2025-04-03 07:18:00,2025-04-03 08:18:00,26.08,1
U0673,P00991,Grocery,2025-03-11 11:59:00,2025-03-11 12:14:00,8.38,1
U0631,P00718,Books,2025-02-10 20:56:00,2025-02-10 21:01:00,16.52,1
U0661,P00710,Electronics,2025-03-27 09:09:00,2025-03-27 09:14:00,24.68,1
U0977,P00396,Fitness,2025-03-15 19:28:00,,,0
U0662,P00912,Electronics,2025-03-21 00:16:00,2025-03-21 00:31:00,20.49,1
U0432,P00337,Grocery,2025-01-30 20:45:00,2025-01-30 21:45:00,10.28,1
U0805,P00599,Clothing,2025-01-19 20:20:00,2025-01-19 21:20:00,19.23,1
U0655,P00142,Electronics,2025-01-17 13:39:00,2025-01-17 13:54:00,15.33,1
U0419,P00317,Electronics,2025-03-26 20:40:00,2025-03-26 20:55:00,29.84,1
U0988,P00711,Grocery,2025-03-05 12:48:00,2025-03-05 13:48:00,17.95,1
U0455,P00558,Beauty,2025-01-19 06:16:00,2025-01-19 06:21:00,11.8,1
U0160,P00800,Books,2025-03-06 04:56:00,2025-03-06 05:11:00,3.1,1
U0523,P00527,Grocery,2025-03-11 01:58:00,2025-03-11 02:13:00,3.05,1
U0650,P00556,Beauty,2025-04-06 15:53:00,,,0
U0969,P00401,Books,2025-01-05 04:30:00,2025-01-05 04:45:00,0.5,1
U0590,P00681,Books,2025-03-17 02:29:00,2025-03-17 03:29:00,2.7,1
U0077,P00310,Grocery,2025-02-17 05:14:00,2025-02-17 05:19:00,25.97,1
U0509,P00495,Beauty,2025-01-15 15:19:00,2025-01-15 15:24:00,18.06,1
U0441,P00556,Electronics,2025-03-18 11:41:00,,,0
U0254,P00610,Grocery,2025-02-15 01:28:00,2025-02-15 05:28:00,25.44,1
U0921,P00773,Beauty,2025-01-03 08:10:00,2025-01-03 08:25:00,22.4,1
U0770,P00109,Electronics,2025-03-16 21:41:00,2025-03-16 22:41:00,7.56,1
U0320,P00795,Grocery,2025-02-15 08:19:00,2025-02-15 08:24:00,23.22,1
U0803,P00372,Fitness,2025-02-28 20:09:00,2025-03-01 00:09:00,0.8,1
U0263,P00855,Fitness,2025-01-22 08:04:00,2025-01-22 08:09:00,11.7,1
U0597,P00616,Clothing,2025-02-09 10:00:00,2025-02-09 14:00:00,7.99,1
U0658,P00768,Beauty,2025-03-06 21:38:00,2025-03-06 22:38:00,22.65,1
U0835,P00891,Books,2025-03-01 13:04:00,2025-03-01 13:19:00,27.26,1
U0554,P00206,Beauty,2025-01-22 20:05:00,,,0
U0374,P00847,Books,2025-02-01 15:10:00,,,0
U0637,P00043,Clothing,2025-01-10 14:38:00,2025-01-10 14:53:00,11.15,1
U0167,P00865,Fitness,2025-04-08 11:50:00,,,0
U0937,P00245,Electronics,2025-03-21 05:02:00,2025-03-21 09:02:00,27.4,1
U0753,P00287,Electronics,2025-03-07 19:04:00,2025-03-07 23:04:00,27.77,1
U0459,P00355,Fitness,2025-01-11 02:34:00,,,0
U0999,P00785,Fitness,2025-01-22 04:21:00,2025-01-22 04:36:00,29.08,1
U0280,P00476,Grocery,2025-02-24 10:31:00,2025-02-24 11:31:00,25.83,1
U0700,P00083,Grocery,2025-04-09 12:52:00,,,0
U0302,P00110,Clothing,2025-03-13 19:41:00,2025-03-13 19:56:00,26.74,1
U0531,P00950,Clothing,2025-04-08 03:17:00,2025-04-08 03:32:00,1.62,1
U0580,P00190,Grocery,2025-02-20 03:19:00,2025-02-20 03:34:00,4.02,1
U0218,P00983,Grocery,2025-01-09 15:25:00,2025-01-09 19:25:00,11.58,1
U0102,P00800,Fitness,2025-01-25 03:40:00,2025-01-25 04:40:00,25.2,1
U0554,P00936,Books,2025-02-28 12:40:00,2025-02-28 12:55:00,20.18,1
U0288,P00909,Fitness,2025-02-07 20:18:00,2025-02-07 20:33:00,18.64,1
U0167,P00251,Clothing,2025-01-14 20:14:00,2025-01-14 20:19:00,25.81,1
U0621,P00724,Electronics,2025-01-03 04:52:00,2025-01-03 04:57:00,14.2,1
U0036,P00291,Clothing,2025-02-15 15:13:00,2025-02-15 16:13:00,13.65,1
U0744,P00645,Books,2025-01-09 14:06:00,2025-01-09 14:21:00,15.46,1
U0741,P00201,Clothing,2025-01-14 05:20:00,2025-01-14 09:20:00,4.67,1
U0353,P00797,Clothing,2025-01-15 19:07:00,2025-01-15 20:07:00,5.35,1
U0676,P00326,Fitness,2025-02-03 07:00:00,,,0
U0899,P00511,Grocery,2025-04-06 16:50:00,2025-04-06 16:55:00,5.88,1
U0073,P00409,Beauty,2025-03-10 21:19:00,,,0
U0648,P00607,Grocery,2025-03-21 06:06:00,2025-03-21 06:21:00,5.88,1
U0353,P00790,Clothing,2025-02-19 17:01:00,2025-02-19 18:01:00,17.01,1
U0891,P00962,Electronics,2025-02-16 13:30:00,2025-02-16 14:30:00,23.03,1
U0070,P00941,Grocery,2025-02-19 08:13:00,2025-02-19 08:28:00,8.19,1
U0425,P00837,Grocery,2025-01-05 10:39:00,2025-01-05 10:44:00,6.5,1
U0999,P00508,Beauty,2025-01-05 10:04:00,2025-01-05 10:09:00,17.34,1
U0708,P00731,Electronics,2025-04-06 03:14:00,2025-04-06 07:14:00,29.4,1
U0781,P00601,Fitness,2025-01-19 21:33:00,2025-01-19 21:48:00,29.05,1
U0561,P00072,Grocery,2025-02-25 16:11:00,,,0
U0828,P00247,Beauty,2025-03-30 23:16:00,2025-03-30 23:31:00,14.66,1
U0642,P00641,Beauty,2025-03-15 17:50:00,,,0
U0956,P00724,Clothing,2025-01-18 12:31:00,2025-01-18 12:46:00,14.53,1
U0517,P00940,Beauty,2025-03-19 23:15:00,2025-03-19 23:20:00,18.78,1
U0428,P00855,Electronics,2025-02-19 17:15:00,2025-02-19 17:30:00,19.95,1
U0539,P00608,Beauty,2025-03-22 06:11:00,,,0
U0160,P00587,Beauty,2025-04-08 09:04:00,2025-04-08 10:04:00,13.8,1
U0149,P00935,Fitness,2025-03-26 02:18:00,2025-03-26 02:23:00,24.46,1
U0776,P00566,Electronics,2025-02-13 02:05:00,2025-02-13 02:20:00,10.8,1
U0230,P00344,Electronics,2025-01-14 03:44:00,2025-01-14 03:59:00,23.05,1
U0712,P00971,Books,2025-01-18 02:51:00,2025-01-18 03:51:00,16.76,1
U0562,P00925,Books,2025-02-07 15:19:00,2025-02-07 15:34:00,4.69,1
U0067,P00054,Grocery,2025-03-29 02:43:00,2025-03-29 06:43:00,23.96,1
U0812,P00730,Fitness,2025-02-20 18:55:00,2025-02-20 19:55:00,26.07,1
